C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2026-04-24T00:00:00.000Z,0.07999999821186066,0.7133159041404724,0.40738458048340903,0.11801124944569792,2800,1672,0.40720221400260925,0.2485256940126419,0.5634095668792725,7.4468085106383
2026-04-21T00:00:00.000Z,0.0015764582203701138,0.5143890976905823,0.22274403201083004,0.09380644864614661,2800,1672,0.2231724113225937,0.09727272391319275,0.3340024948120117,27.748226950354592
2026-04-19T00:00:00.000Z,0.04637798294425011,0.12628625333309174,0.07758814395993219,0.016517386875765917,2800,1672,0.07406733185052872,0.05835806205868721,0.10304659605026245,99.64539007092196
2026-04-14T00:00:00.000Z,-0.013281169347465038,0.586940586566925,0.1900263114307856,0.13591203537370497,2800,1672,0.1292056143283844,0.04873104766011238,0.39630770683288574,54.698581560283635
2026-04-11T00:00:00.000Z,-0.2805280387401581,0.8697137832641602,0.5792265530594726,0.18247350967430226,2800,1672,0.6090225577354431,0.3286875784397125,0.7898158431053162,0.26595744680851074
2026-04-09T00:00:00.000Z,0.06670661270618439,0.6268855333328247,0.29199378809343435,0.1066342337663902,2800,1672,0.2886597812175751,0.1422012448310852,0.42569422721862793,53.63475177304961
2026-04-04T00:00:00.000Z,-0.254593163728714,0.802749752998352,0.2696741068957637,0.24573979077148606,2800,1672,0.22155508399009705,0.006351791322231293,0.6317209601402283,48.67021276595749
2026-04-01T00:00:00.000Z,0.03307776525616646,0.08020110428333282,0.05133400135838708,0.007528674271232713,2800,1672,0.05062040314078331,0.042096901684999466,0.06193167716264725,100
2026-03-30T00:00:00.000Z,-0.06802104413509369,0.15476705133914948,-0.008609502616444787,0.0275587581182932,2800,1672,-0.013545072637498379,-0.037525907158851624,0.02615438774228096,98.93617021276587
2026-03-25T00:00:00.000Z,-0.5273833870887756,0.8533386588096619,0.5654419033560263,0.18453595758299668,2800,1672,0.5902513265609741,0.33450210094451904,0.7693150639533997,0
2026-03-22T00:00:00.000Z,0.02281879261136055,0.822551429271698,0.5198271497522636,0.14709146570830325,2800,1672,0.5321590900421143,0.3108902871608734,0.708576500415802,5.053191489361696
2026-03-20T00:00:00.000Z,0.1155015230178833,0.8755722045898438,0.6084246581803403,0.15147617278908226,2800,1672,0.6304728388786316,0.3905022144317627,0.7856440544128418,0
2026-03-15T00:00:00.000Z,0.009507346898317337,0.6890080571174622,0.24692209508412025,0.13547525920358822,2800,1672,0.22664321959018707,0.08991306275129318,0.43882545828819275,35.63829787234039
2026-03-12T00:00:00.000Z,-0.045352645218372345,0.40258878469467163,0.03878663053285675,0.0545078222728279,2800,1672,0.024145841598510742,-0.0024096386041492224,0.09003576636314392,93.26241134751776
2026-03-10T00:00:00.000Z,-0.05747126415371895,0.8140442371368408,0.3374934436403317,0.20650696565748994,2800,1672,0.3107606768608093,0.09317050874233246,0.648298978805542,24.37943262411348
2026-03-05T00:00:00.000Z,-0.2286585420370102,0.8689828515052795,0.5712482490286181,0.15873635136562086,2800,1672,0.58664870262146,0.3542141318321228,0.7626399993896484,0
2026-02-28T00:00:00.000Z,0.09291213005781174,0.14109757542610168,0.11325175695596856,0.008854447425945655,2800,1672,0.11257753521203995,0.10239999741315842,0.12488237768411636,74.99999999999993
2026-02-23T00:00:00.000Z,0.07659115642309189,0.8460180163383484,0.45619142969000176,0.179439094444791,2800,1672,0.45385587215423584,0.2163221687078476,0.6962441205978394,3.6347517730496395
2026-02-18T00:00:00.000Z,-0.006390977650880814,0.1337250918149948,0.06069521152485379,0.02296932893810902,2800,1672,0.05827299878001213,0.033576641231775284,0.0929320752620697,88.47517730496457
2026-02-13T00:00:00.000Z,0.00044432596769183874,0.7916337847709656,0.30174226327442133,0.18329568224137227,2800,1672,0.2602972388267517,0.0885588526725769,0.5875978469848633,8.510638297872337
2026-02-08T00:00:00.000Z,-0.01288349274545908,0.03376394510269165,0.006855743267096708,0.008725392765951167,2800,1672,0.006724032573401928,-0.004582172259688377,0.017993377521634102,100
2026-02-03T00:00:00.000Z,0.016949152573943138,0.8420321345329285,0.4624983292413173,0.18601341160370205,2800,1672,0.4691276550292969,0.21804511547088623,0.7142857313156128,0
